genes	GOcats
GRMZM2G090070	GO:0004222
GRMZM2G090070	GO:0006508
GRMZM2G090070	GO:0007155
GRMZM2G090070	GO:0008270
GRMZM2G090070	GO:0016020
GRMZM2G090086	GO:0005515
GRMZM2G090086	GO:0005524
GRMZM2G090086	GO:0016020
GRMZM2G090086	GO:0017038
GRMZM2G090087	GO:0003824
GRMZM2G090087	GO:0005524
GRMZM2G090087	GO:0008152
GRMZM2G090087	GO:0016491
GRMZM2G090087	GO:0055114
GRMZM2G090115	GO:0005198
GRMZM2G090115	GO:0005525
GRMZM2G090115	GO:0005874
GRMZM2G090115	GO:0007017
GRMZM2G090115	GO:0007018
GRMZM2G090115	GO:0043234
GRMZM2G090115	GO:0051258
GRMZM2G090149	GO:0005328
GRMZM2G090149	GO:0005887
GRMZM2G090149	GO:0006812
GRMZM2G090149	GO:0006836
GRMZM2G090149	GO:0015299
GRMZM2G090149	GO:0016020
GRMZM2G090149	GO:0016021
GRMZM2G090149	GO:0055085
GRMZM2G090156	GO:0005524
GRMZM2G090156	GO:0008168
GRMZM2G090163	GO:0003677
GRMZM2G090172	GO:0019787
GRMZM2G090172	GO:0043687
GRMZM2G090172	GO:0051246
GRMZM2G090177	GO:0016020
GRMZM2G090177	GO:0051260
GRMZM2G090190	GO:0005622
GRMZM2G090190	GO:0008270
GRMZM2G090190	GO:0016881
GRMZM2G090197	GO:0003677
GRMZM2G090197	GO:0004879
GRMZM2G090197	GO:0005634
GRMZM2G090197	GO:0006355
GRMZM2G090197	GO:0007186
GRMZM2G090197	GO:0016021
GRMZM2G090213	GO:0000786
GRMZM2G090213	GO:0003677
GRMZM2G090213	GO:0003713
GRMZM2G090213	GO:0005488
GRMZM2G090213	GO:0005634
GRMZM2G090213	GO:0006334
GRMZM2G090213	GO:0006355
GRMZM2G090217	GO:0003735
GRMZM2G090217	GO:0005622
GRMZM2G090217	GO:0005840
GRMZM2G090217	GO:0006412
GRMZM2G090230	GO:0004623
GRMZM2G090230	GO:0006644
GRMZM2G090230	GO:0016042
GRMZM2G090233	GO:0003824
GRMZM2G090241	GO:0008839
GRMZM2G090241	GO:0009089
GRMZM2G090241	GO:0009507
GRMZM2G090241	GO:0019877
GRMZM2G090241	GO:0055114
GRMZM2G090244	GO:0005515
GRMZM2G090244	GO:0008270
GRMZM2G090245	GO:0030145
GRMZM2G090245	GO:0045735
GRMZM2G090245	GO:0048046
GRMZM2G090262	GO:0004721
GRMZM2G090262	GO:0005622
GRMZM2G090262	GO:0005634
GRMZM2G090264	GO:0000156
GRMZM2G090264	GO:0000160
GRMZM2G090264	GO:0006355
GRMZM2G090269	GO:0005515
GRMZM2G090269	GO:0008270
GRMZM2G090271	GO:0003676
GRMZM2G090279	GO:0005515
GRMZM2G090279	GO:0008270
GRMZM2G090312	GO:0007155
GRMZM2G090328	GO:0042309
GRMZM2G090328	GO:0050825
GRMZM2G090328	GO:0050826
GRMZM2G090332	GO:0005622
GRMZM2G090332	GO:0008270
GRMZM2G090338	GO:0016491
GRMZM2G090338	GO:0020037
GRMZM2G090338	GO:0050311
GRMZM2G090338	GO:0051536
GRMZM2G090338	GO:0051539
GRMZM2G090338	GO:0055114
GRMZM2G090365	GO:0046983
GRMZM2G090381	GO:0005216
GRMZM2G090381	GO:0005249
GRMZM2G090381	GO:0006811
GRMZM2G090381	GO:0006813
GRMZM2G090381	GO:0008076
GRMZM2G090381	GO:0016020
GRMZM2G090381	GO:0055085
GRMZM2G090393	GO:0019904
GRMZM2G090411	GO:0003824
GRMZM2G090414	GO:0003735
GRMZM2G090414	GO:0005622
GRMZM2G090414	GO:0006412
GRMZM2G090414	GO:0015935
GRMZM2G090414	GO:0019843
GRMZM2G090417	GO:0003824
GRMZM2G090419	GO:0016787
GRMZM2G090422	GO:0003735
GRMZM2G090422	GO:0005622
GRMZM2G090422	GO:0005840
GRMZM2G090422	GO:0006412
GRMZM2G090422	GO:0015934
GRMZM2G090432	GO:0004497
GRMZM2G090432	GO:0005506
GRMZM2G090432	GO:0009055
GRMZM2G090432	GO:0020037
GRMZM2G090432	GO:0055114
GRMZM2G090435	GO:0042309
GRMZM2G090435	GO:0050825
GRMZM2G090435	GO:0050826
GRMZM2G090441	GO:0004553
GRMZM2G090441	GO:0004568
GRMZM2G090441	GO:0005975
GRMZM2G090441	GO:0006032
GRMZM2G090469	GO:0004553
GRMZM2G090469	GO:0005975
GRMZM2G090471	GO:0005515
GRMZM2G090471	GO:0005524
GRMZM2G090471	GO:0044267
GRMZM2G090473	GO:0008270
GRMZM2G090478	GO:0005737
GRMZM2G090478	GO:0008092
GRMZM2G090478	GO:0019898
GRMZM2G090487	GO:0000166
GRMZM2G090487	GO:0004812
GRMZM2G090487	GO:0005509
GRMZM2G090487	GO:0005524
GRMZM2G090487	GO:0005737
GRMZM2G090487	GO:0006412
GRMZM2G090487	GO:0006418
GRMZM2G090487	GO:0008152
GRMZM2G090487	GO:0016491
GRMZM2G090487	GO:0050660
GRMZM2G090487	GO:0055114
GRMZM2G090493	GO:0005488
GRMZM2G090505	GO:0005509
GRMZM2G090528	GO:0005216
GRMZM2G090528	GO:0006811
GRMZM2G090528	GO:0016020
GRMZM2G090528	GO:0055085
GRMZM2G090537	GO:0008270
GRMZM2G090542	GO:0008237
GRMZM2G090542	GO:0008270
GRMZM2G090563	GO:0016021
GRMZM2G090568	GO:0004096
GRMZM2G090568	GO:0005506
GRMZM2G090568	GO:0006979
GRMZM2G090568	GO:0020037
GRMZM2G090568	GO:0055114
GRMZM2G090584	GO:0003676
GRMZM2G090584	GO:0008168
GRMZM2G090584	GO:0016757
GRMZM2G090584	GO:0032259
GRMZM2G090588	GO:0003677
GRMZM2G090594	GO:0003700
GRMZM2G090594	GO:0043565
GRMZM2G090594	GO:0045449
GRMZM2G090595	GO:0005622
GRMZM2G090595	GO:0008270
GRMZM2G090603	GO:0004190
GRMZM2G090603	GO:0006508
GRMZM2G090603	GO:0006835
GRMZM2G090603	GO:0016020
GRMZM2G090603	GO:0017153
GRMZM2G090627	GO:0016020
GRMZM2G090627	GO:0055085
GRMZM2G090652	GO:0006629
GRMZM2G090652	GO:0016788
GRMZM2G090669	GO:0016020
GRMZM2G090693	GO:0003779
GRMZM2G090693	GO:0004969
GRMZM2G090693	GO:0007186
GRMZM2G090693	GO:0016021
GRMZM2G090693	GO:0016043
GRMZM2G090693	GO:0030036
GRMZM2G090697	GO:0003677
GRMZM2G090710	GO:0003677
GRMZM2G090715	GO:0004190
GRMZM2G090715	GO:0005525
GRMZM2G090715	GO:0005737
GRMZM2G090715	GO:0006508
GRMZM2G090718	GO:0000287
GRMZM2G090718	GO:0004427
GRMZM2G090718	GO:0005737
GRMZM2G090718	GO:0006796
GRMZM2G090722	GO:0003824
GRMZM2G090722	GO:0006596
GRMZM2G090722	GO:0008836
GRMZM2G090722	GO:0009089
GRMZM2G090725	GO:0004672
GRMZM2G090725	GO:0004674
GRMZM2G090725	GO:0005524
GRMZM2G090725	GO:0006468
GRMZM2G090732	GO:0004672
GRMZM2G090732	GO:0004674
GRMZM2G090732	GO:0005524
GRMZM2G090732	GO:0006468
GRMZM2G090733	GO:0008152
GRMZM2G090733	GO:0008667
GRMZM2G090733	GO:0009239
GRMZM2G090733	GO:0016491
GRMZM2G090733	GO:0055114
GRMZM2G090736	GO:0009055
GRMZM2G090736	GO:0015035
GRMZM2G090736	GO:0045454
GRMZM2G090738	GO:0003735
GRMZM2G090738	GO:0005622
GRMZM2G090738	GO:0005840
GRMZM2G090738	GO:0006412
GRMZM2G090738	GO:0008097
GRMZM2G090739	GO:0016068
GRMZM2G090747	GO:0004367
GRMZM2G090747	GO:0005737
GRMZM2G090747	GO:0005975
GRMZM2G090747	GO:0006072
GRMZM2G090747	GO:0009331
GRMZM2G090747	GO:0016491
GRMZM2G090747	GO:0016614
GRMZM2G090747	GO:0016616
GRMZM2G090747	GO:0046168
GRMZM2G090747	GO:0051287
GRMZM2G090747	GO:0055114
GRMZM2G090752	GO:0008060
GRMZM2G090752	GO:0008270
GRMZM2G090752	GO:0032312
GRMZM2G090779	GO:0005515
GRMZM2G090779	GO:0008152
GRMZM2G090779	GO:0016787
GRMZM2G090837	GO:0003677
GRMZM2G090842	GO:0008152
GRMZM2G090842	GO:0016597
GRMZM2G090849	GO:0016020
GRMZM2G090865	GO:0005525
GRMZM2G090865	GO:0007049
GRMZM2G090869	GO:0003676
GRMZM2G090869	GO:0004386
GRMZM2G090869	GO:0005524
GRMZM2G090869	GO:0008026
GRMZM2G090872	GO:0005524
GRMZM2G090872	GO:0005737
GRMZM2G090872	GO:0006457
GRMZM2G090883	GO:0003676
GRMZM2G090883	GO:0008270
GRMZM2G090887	GO:0000166
GRMZM2G090887	GO:0017111
GRMZM2G090904	GO:0000166
GRMZM2G090904	GO:0005524
GRMZM2G090904	GO:0005737
GRMZM2G090904	GO:0016787
GRMZM2G090904	GO:0016887
GRMZM2G090904	GO:0017111
GRMZM2G090904	GO:0030163
GRMZM2G090905	GO:0003824
GRMZM2G090905	GO:0004553
GRMZM2G090905	GO:0005975
GRMZM2G090905	GO:0043169
GRMZM2G090910	GO:0004499
GRMZM2G090910	GO:0050660
GRMZM2G090910	GO:0050661
GRMZM2G090910	GO:0055114
GRMZM2G090917	GO:0006519
GRMZM2G090917	GO:0016831
GRMZM2G090948	GO:0046983
GRMZM2G090963	GO:0003676
GRMZM2G090963	GO:0004386
GRMZM2G090963	GO:0005524
GRMZM2G090963	GO:0006310
GRMZM2G090963	GO:0008026
GRMZM2G090980	GO:0008270
GRMZM2G090980	GO:0016491
GRMZM2G090980	GO:0016616
GRMZM2G090980	GO:0048037
GRMZM2G090980	GO:0055114
GRMZM2G090981	GO:0004222
GRMZM2G090981	GO:0005215
GRMZM2G090981	GO:0006508
GRMZM2G090981	GO:0006810
GRMZM2G090981	GO:0016020
GRMZM2G090981	GO:0042309
GRMZM2G090981	GO:0050825
GRMZM2G090981	GO:0050826
GRMZM2G091003	GO:0005634
GRMZM2G091003	GO:0030528
GRMZM2G091003	GO:0045449
GRMZM2G091006	GO:0003676
GRMZM2G091006	GO:0003677
GRMZM2G091006	GO:0004518
GRMZM2G091006	GO:0004519
GRMZM2G091006	GO:0005622
GRMZM2G091006	GO:0006281
GRMZM2G091020	GO:0003677
GRMZM2G091020	GO:0003700
GRMZM2G091020	GO:0006355
GRMZM2G091036	GO:0000785
GRMZM2G091036	GO:0003677
GRMZM2G091036	GO:0004952
GRMZM2G091036	GO:0005634
GRMZM2G091036	GO:0006355
GRMZM2G091036	GO:0007186
GRMZM2G091036	GO:0016021
GRMZM2G091044	GO:0003677
GRMZM2G091044	GO:0005622
GRMZM2G091044	GO:0008270
GRMZM2G091044	GO:0045449
GRMZM2G091047	GO:0016068
GRMZM2G091060	GO:0046983
GRMZM2G091061	GO:0003824
GRMZM2G091061	GO:0004722
GRMZM2G091061	GO:0006470
GRMZM2G091061	GO:0008287
GRMZM2G091069	GO:0004221
GRMZM2G091069	GO:0006511
GRMZM2G091074	GO:0003743
GRMZM2G091074	GO:0006413
GRMZM2G091088	GO:0000166
GRMZM2G091088	GO:0005524
GRMZM2G091088	GO:0006915
GRMZM2G091088	GO:0006952
GRMZM2G091088	GO:0017111
GRMZM2G091094	GO:0003684
GRMZM2G091094	GO:0003887
GRMZM2G091094	GO:0006281
GRMZM2G091106	GO:0046983
GRMZM2G091118	GO:0004553
GRMZM2G091118	GO:0005618
GRMZM2G091118	GO:0005975
GRMZM2G091118	GO:0006073
GRMZM2G091118	GO:0016762
GRMZM2G091118	GO:0048046
GRMZM2G091119	GO:0005488
GRMZM2G091119	GO:0005634
GRMZM2G091119	GO:0005643
GRMZM2G091119	GO:0005737
GRMZM2G091119	GO:0006606
GRMZM2G091119	GO:0006886
GRMZM2G091119	GO:0008565
GRMZM2G091121	GO:0005488
GRMZM2G091121	GO:0005515
GRMZM2G091121	GO:0006886
GRMZM2G091121	GO:0016192
GRMZM2G091143	GO:0005634
GRMZM2G091143	GO:0030528
GRMZM2G091143	GO:0045449
GRMZM2G091151	GO:0004221
GRMZM2G091151	GO:0006511
GRMZM2G091151	GO:0008270
GRMZM2G091155	GO:0019904
GRMZM2G091176	GO:0008152
GRMZM2G091176	GO:0016758
GRMZM2G091189	GO:0005524
GRMZM2G091189	GO:0005737
GRMZM2G091189	GO:0006457
GRMZM2G091191	GO:0004553
GRMZM2G091191	GO:0005618
GRMZM2G091191	GO:0005975
GRMZM2G091191	GO:0006073
GRMZM2G091191	GO:0016762
GRMZM2G091191	GO:0048046
GRMZM2G091201	GO:0003677
GRMZM2G091226	GO:0005515
GRMZM2G091228	GO:0010038
GRMZM2G091228	GO:0016756
GRMZM2G091228	GO:0046872
GRMZM2G091228	GO:0046938
GRMZM2G091233	GO:0023034
GRMZM2G091235	GO:0042309
GRMZM2G091235	GO:0050825
GRMZM2G091235	GO:0050826
GRMZM2G091243	GO:0004672
GRMZM2G091243	GO:0004674
GRMZM2G091243	GO:0005524
GRMZM2G091243	GO:0006468
GRMZM2G091251	GO:0005515
GRMZM2G091265	GO:0003677
GRMZM2G091265	GO:0005515
GRMZM2G091265	GO:0008270
GRMZM2G091302	GO:0008270
GRMZM2G091302	GO:0016491
GRMZM2G091302	GO:0055114
GRMZM2G091303	GO:0004553
GRMZM2G091303	GO:0005618
GRMZM2G091303	GO:0005975
GRMZM2G091303	GO:0006073
GRMZM2G091303	GO:0016762
GRMZM2G091303	GO:0048046
GRMZM2G091331	GO:0003700
GRMZM2G091331	GO:0043565
GRMZM2G091331	GO:0045449
GRMZM2G091338	GO:0004672
GRMZM2G091338	GO:0004674
GRMZM2G091338	GO:0005524
GRMZM2G091338	GO:0006468
GRMZM2G091358	GO:0004672
GRMZM2G091358	GO:0004674
GRMZM2G091358	GO:0005524
GRMZM2G091358	GO:0006468
GRMZM2G091383	GO:0003735
GRMZM2G091383	GO:0005622
GRMZM2G091383	GO:0005840
GRMZM2G091383	GO:0006412
GRMZM2G091397	GO:0008152
GRMZM2G091397	GO:0016787
GRMZM2G091419	GO:0003840
GRMZM2G091424	GO:0006508
GRMZM2G091424	GO:0008234
GRMZM2G091433	GO:0003677
GRMZM2G091433	GO:0005622
GRMZM2G091433	GO:0043565
GRMZM2G091435	GO:0003824
GRMZM2G091435	GO:0016020
GRMZM2G091445	GO:0006952
GRMZM2G091448	GO:0003676
GRMZM2G091448	GO:0008168
GRMZM2G091448	GO:0032259
GRMZM2G091449	GO:0003676
GRMZM2G091449	GO:0005634
GRMZM2G091456	GO:0004497
GRMZM2G091456	GO:0004506
GRMZM2G091456	GO:0008152
GRMZM2G091456	GO:0016021
GRMZM2G091456	GO:0016491
GRMZM2G091456	GO:0043087
GRMZM2G091456	GO:0050660
GRMZM2G091456	GO:0055114
GRMZM2G091478	GO:0000166
GRMZM2G091478	GO:0005524
GRMZM2G091478	GO:0016887
GRMZM2G091478	GO:0017111
GRMZM2G091481	GO:0005783
GRMZM2G091481	GO:0005788
GRMZM2G091481	GO:0009306
GRMZM2G091481	GO:0016853
GRMZM2G091481	GO:0045454
GRMZM2G091490	GO:0003677
GRMZM2G091490	GO:0004618
GRMZM2G091490	GO:0006096
GRMZM2G091490	GO:0042309
GRMZM2G091490	GO:0045449
GRMZM2G091490	GO:0050825
GRMZM2G091490	GO:0050826
GRMZM2G091503	GO:0003924
GRMZM2G091503	GO:0005525
GRMZM2G091503	GO:0005622
GRMZM2G091503	GO:0006886
GRMZM2G091503	GO:0007264
GRMZM2G091519	GO:0003824
GRMZM2G091527	GO:0003677
GRMZM2G091527	GO:0003700
GRMZM2G091527	GO:0004672
GRMZM2G091527	GO:0005524
GRMZM2G091527	GO:0006355
GRMZM2G091527	GO:0006468
GRMZM2G091540	GO:0005515
GRMZM2G091540	GO:0008152
GRMZM2G091540	GO:0016020
GRMZM2G091540	GO:0016787
GRMZM2G091540	GO:0051260
GRMZM2G091543	GO:0004952
GRMZM2G091543	GO:0007186
GRMZM2G091543	GO:0016021
GRMZM2G091555	GO:0003700
GRMZM2G091555	GO:0006355
GRMZM2G091555	GO:0043565
GRMZM2G091555	GO:0046983
GRMZM2G091558	GO:0005787
GRMZM2G091558	GO:0006465
GRMZM2G091558	GO:0008233
GRMZM2G091558	GO:0016021
GRMZM2G091560	GO:0006412
GRMZM2G091560	GO:0016874
GRMZM2G091560	GO:0016884
GRMZM2G091563	GO:0003824
GRMZM2G091563	GO:0004222
GRMZM2G091563	GO:0006508
GRMZM2G091563	GO:0008270
GRMZM2G091563	GO:0046872
GRMZM2G091578	GO:0004252
GRMZM2G091578	GO:0004952
GRMZM2G091578	GO:0006508
GRMZM2G091578	GO:0007186
GRMZM2G091578	GO:0016021
GRMZM2G091578	GO:0042802
GRMZM2G091578	GO:0043086
GRMZM2G091581	GO:0016757
GRMZM2G091586	GO:0003743
GRMZM2G091586	GO:0005515
GRMZM2G091586	GO:0006352
GRMZM2G091586	GO:0006355
GRMZM2G091586	GO:0006413
GRMZM2G091586	GO:0008270
GRMZM2G091586	GO:0030528
GRMZM2G091586	GO:0045449
GRMZM2G091588	GO:0004497
GRMZM2G091588	GO:0005506
GRMZM2G091588	GO:0009055
GRMZM2G091588	GO:0020037
GRMZM2G091588	GO:0055114
GRMZM2G091595	GO:0000175
GRMZM2G091595	GO:0003723
GRMZM2G091595	GO:0005634
GRMZM2G091595	GO:0006396
GRMZM2G091595	GO:0006974
GRMZM2G091595	GO:0007049
GRMZM2G091595	GO:0048478
GRMZM2G091606	GO:0004252
GRMZM2G091606	GO:0006508
GRMZM2G091606	GO:0009772
GRMZM2G091606	GO:0019684
GRMZM2G091606	GO:0030077
GRMZM2G091606	GO:0045156
GRMZM2G091621	GO:0004672
GRMZM2G091621	GO:0004674
GRMZM2G091621	GO:0004713
GRMZM2G091621	GO:0005524
GRMZM2G091621	GO:0006468
GRMZM2G091621	GO:0016998
GRMZM2G091632	GO:0004672
GRMZM2G091632	GO:0004674
GRMZM2G091632	GO:0005515
GRMZM2G091632	GO:0005524
GRMZM2G091632	GO:0006468
GRMZM2G091632	GO:0008800
GRMZM2G091632	GO:0030655
GRMZM2G091632	GO:0046677
GRMZM2G091643	GO:0003824
GRMZM2G091643	GO:0008152
GRMZM2G091648	GO:0015078
GRMZM2G091648	GO:0015986
GRMZM2G091648	GO:0033179
GRMZM2G091652	GO:0003676
GRMZM2G091652	GO:0004386
GRMZM2G091652	GO:0005524
GRMZM2G091652	GO:0008026
GRMZM2G091652	GO:0016020
GRMZM2G091652	GO:0051260
GRMZM2G091668	GO:0046983
GRMZM2G091672	GO:0005515
GRMZM2G091672	GO:0005524
GRMZM2G091672	GO:0006915
GRMZM2G091672	GO:0006952
GRMZM2G091672	GO:0016616
GRMZM2G091672	GO:0048037
GRMZM2G091679	GO:0008152
GRMZM2G091679	GO:0008168
GRMZM2G091681	GO:0003824
GRMZM2G091683	GO:0006629
GRMZM2G091690	GO:0003677
GRMZM2G091696	GO:0005515
GRMZM2G091696	GO:0005524
GRMZM2G091696	GO:0006915
GRMZM2G091696	GO:0006952
GRMZM2G091715	GO:0000036
GRMZM2G091715	GO:0006633
GRMZM2G091715	GO:0031177
GRMZM2G091715	GO:0048037
GRMZM2G091756	GO:0005759
GRMZM2G091774	GO:0008168
GRMZM2G091774	GO:0008171
GRMZM2G091774	GO:0046983
GRMZM2G091776	GO:0004497
GRMZM2G091776	GO:0005506
GRMZM2G091776	GO:0009055
GRMZM2G091776	GO:0020037
GRMZM2G091776	GO:0055114
GRMZM2G091782	GO:0006629
GRMZM2G091782	GO:0016788
GRMZM2G091811	GO:0005524
GRMZM2G091811	GO:0006457
GRMZM2G091811	GO:0009408
GRMZM2G091811	GO:0031072
GRMZM2G091811	GO:0051082
GRMZM2G091819	GO:0004499
GRMZM2G091819	GO:0016491
GRMZM2G091819	GO:0050660
GRMZM2G091819	GO:0050661
GRMZM2G091819	GO:0055114
GRMZM2G091822	GO:0004497
GRMZM2G091822	GO:0005506
GRMZM2G091822	GO:0009055
GRMZM2G091822	GO:0020037
GRMZM2G091822	GO:0055114
GRMZM2G091845	GO:0005524
GRMZM2G091845	GO:0006139
GRMZM2G091845	GO:0016773
GRMZM2G091852	GO:0003677
GRMZM2G091852	GO:0004803
GRMZM2G091852	GO:0006313
GRMZM2G091881	GO:0005634
GRMZM2G091881	GO:0030528
GRMZM2G091881	GO:0045449
GRMZM2G091919	GO:0004672
GRMZM2G091919	GO:0004674
GRMZM2G091919	GO:0005524
GRMZM2G091919	GO:0006468
GRMZM2G091921	GO:0003735
GRMZM2G091921	GO:0006412
GRMZM2G091921	GO:0015934
GRMZM2G091956	GO:0006629
GRMZM2G091956	GO:0008152
GRMZM2G091964	GO:0003677
GRMZM2G091964	GO:0003700
GRMZM2G091964	GO:0005634
GRMZM2G091964	GO:0006355
GRMZM2G091964	GO:0016602
GRMZM2G091973	GO:0005783
GRMZM2G091995	GO:0003676
GRMZM2G091995	GO:0005622
GRMZM2G091995	GO:0006810
GRMZM2G092003	GO:0016068
GRMZM2G092018	GO:0003824
GRMZM2G092018	GO:0009058
GRMZM2G092018	GO:0016779
GRMZM2G092072	GO:0003755
GRMZM2G092072	GO:0006457
GRMZM2G092085	GO:0003677
GRMZM2G092085	GO:0004879
GRMZM2G092085	GO:0005634
GRMZM2G092085	GO:0006355
GRMZM2G092091	GO:0005634
GRMZM2G092091	GO:0030528
GRMZM2G092091	GO:0045449
GRMZM2G092101	GO:0005515
GRMZM2G092104	GO:0003676
GRMZM2G092112	GO:0006914
GRMZM2G092120	GO:0005179
GRMZM2G092120	GO:0005576
GRMZM2G092125	GO:0005215
GRMZM2G092125	GO:0006810
GRMZM2G092125	GO:0016020
GRMZM2G092125	GO:0016021
GRMZM2G092125	GO:0055085
GRMZM2G092128	GO:0000151
GRMZM2G092128	GO:0004842
GRMZM2G092128	GO:0005488
GRMZM2G092128	GO:0016567
GRMZM2G092137	GO:0003677
GRMZM2G092137	GO:0003700
GRMZM2G092137	GO:0005634
GRMZM2G092137	GO:0006355
GRMZM2G092137	GO:0030528
GRMZM2G092137	GO:0043565
GRMZM2G092137	GO:0045449
GRMZM2G092137	GO:0046983
GRMZM2G092165	GO:0003723
GRMZM2G092165	GO:0003743
GRMZM2G092165	GO:0006413
GRMZM2G092174	GO:0000155
GRMZM2G092174	GO:0004871
GRMZM2G092174	GO:0004872
GRMZM2G092174	GO:0005524
GRMZM2G092174	GO:0006355
GRMZM2G092174	GO:0007165
GRMZM2G092174	GO:0007600
GRMZM2G092174	GO:0008020
GRMZM2G092174	GO:0009585
GRMZM2G092174	GO:0009881
GRMZM2G092174	GO:0016020
GRMZM2G092174	GO:0017006
GRMZM2G092174	GO:0018298
GRMZM2G092174	GO:0042803
GRMZM2G092174	GO:0045449
GRMZM2G092182	GO:0003723
GRMZM2G092182	GO:0007186
GRMZM2G092182	GO:0016021
GRMZM2G092182	GO:0045028
GRMZM2G092190	GO:0009058
GRMZM2G092227	GO:0003676
GRMZM2G092232	GO:0003777
GRMZM2G092232	GO:0005524
GRMZM2G092232	GO:0007018
GRMZM2G092244	GO:0005515
GRMZM2G092244	GO:0008270
GRMZM2G092286	GO:0005743
GRMZM2G092286	GO:0008565
GRMZM2G092286	GO:0015031
GRMZM2G092286	GO:0016020
GRMZM2G092286	GO:0051260
GRMZM2G092296	GO:0003735
GRMZM2G092296	GO:0005622
GRMZM2G092296	GO:0005840
GRMZM2G092296	GO:0006412
GRMZM2G092296	GO:0015935
GRMZM2G092298	GO:0003677
GRMZM2G092298	GO:0003917
GRMZM2G092298	GO:0006265
GRMZM2G092327	GO:0003676
GRMZM2G092327	GO:0004386
GRMZM2G092327	GO:0005524
GRMZM2G092327	GO:0008026
GRMZM2G092338	GO:0005507
GRMZM2G092338	GO:0009055
GRMZM2G092341	GO:0004674
GRMZM2G092341	GO:0005524
GRMZM2G092341	GO:0006468
GRMZM2G092343	GO:0003824
GRMZM2G092343	GO:0005737
GRMZM2G092343	GO:0016491
GRMZM2G092343	GO:0016661
GRMZM2G092343	GO:0051536
GRMZM2G092343	GO:0055114
GRMZM2G092363	GO:0005622
GRMZM2G092363	GO:0008270
GRMZM2G092365	GO:0006744
GRMZM2G092379	GO:0005515
GRMZM2G092379	GO:0006508
GRMZM2G092379	GO:0008236
GRMZM2G092391	GO:0006810
GRMZM2G092391	GO:0016020
GRMZM2G092391	GO:0055085
GRMZM2G092409	GO:0016068
GRMZM2G092432	GO:0008152
GRMZM2G092432	GO:0016597
GRMZM2G092433	GO:0003735
GRMZM2G092433	GO:0005622
GRMZM2G092433	GO:0005840
GRMZM2G092433	GO:0006412
GRMZM2G092433	GO:0006810
GRMZM2G092433	GO:0006865
GRMZM2G092433	GO:0015171
GRMZM2G092433	GO:0016020
GRMZM2G092433	GO:0055085
GRMZM2G092447	GO:0008270
GRMZM2G092451	GO:0003677
GRMZM2G092451	GO:0003917
GRMZM2G092451	GO:0003918
GRMZM2G092451	GO:0005694
GRMZM2G092451	GO:0006265
GRMZM2G092459	GO:0005515
GRMZM2G092465	GO:0003677
GRMZM2G092465	GO:0042309
GRMZM2G092465	GO:0045449
GRMZM2G092465	GO:0050825
GRMZM2G092465	GO:0050826
GRMZM2G092468	GO:0015031
GRMZM2G092475	GO:0006814
GRMZM2G092475	GO:0008508
GRMZM2G092475	GO:0016020
GRMZM2G092493	GO:0003676
GRMZM2G092550	GO:0000151
GRMZM2G092550	GO:0003677
GRMZM2G092550	GO:0003700
GRMZM2G092550	GO:0004672
GRMZM2G092550	GO:0004674
GRMZM2G092550	GO:0004842
GRMZM2G092550	GO:0005524
GRMZM2G092550	GO:0005634
GRMZM2G092550	GO:0006355
GRMZM2G092550	GO:0006468
GRMZM2G092550	GO:0016491
GRMZM2G092550	GO:0016567
GRMZM2G092568	GO:0006388
GRMZM2G092568	GO:0016772
GRMZM2G092571	GO:0005179
GRMZM2G092571	GO:0005576
GRMZM2G092571	GO:0008270
GRMZM2G092575	GO:0003676
GRMZM2G092575	GO:0004386
GRMZM2G092575	GO:0004601
GRMZM2G092575	GO:0005524
GRMZM2G092575	GO:0006979
GRMZM2G092575	GO:0020037
GRMZM2G092575	GO:0055114
GRMZM2G092581	GO:0016020
GRMZM2G092581	GO:0030001
GRMZM2G092581	GO:0046872
GRMZM2G092581	GO:0051260
GRMZM2G092586	GO:0005086
GRMZM2G092586	GO:0005622
GRMZM2G092586	GO:0032012
GRMZM2G092588	GO:0009058
GRMZM2G092595	GO:0016307
GRMZM2G092595	GO:0046488
GRMZM2G092604	GO:0004672
GRMZM2G092604	GO:0004674
GRMZM2G092604	GO:0005515
GRMZM2G092604	GO:0005524
GRMZM2G092604	GO:0006468
GRMZM2G092609	GO:0003700
GRMZM2G092609	GO:0006355
GRMZM2G092609	GO:0043565
GRMZM2G092616	GO:0005874
GRMZM2G092616	GO:0007021
GRMZM2G092616	GO:0051082
GRMZM2G092621	GO:0003824
GRMZM2G092621	GO:0005975
GRMZM2G092621	GO:0016853
GRMZM2G092621	GO:0030246
GRMZM2G092627	GO:0005488
GRMZM2G092632	GO:0004252
GRMZM2G092632	GO:0006508
GRMZM2G092652	GO:0000151
GRMZM2G092652	GO:0004842
GRMZM2G092652	GO:0005488
GRMZM2G092652	GO:0016567
GRMZM2G092663	GO:0003723
GRMZM2G092663	GO:0003735
GRMZM2G092663	GO:0005622
GRMZM2G092663	GO:0005840
GRMZM2G092663	GO:0006412
GRMZM2G092663	GO:0015935
GRMZM2G092668	GO:0005488
GRMZM2G092668	GO:0006810
GRMZM2G092668	GO:0016020
GRMZM2G092668	GO:0055085
GRMZM2G092669	GO:0005179
GRMZM2G092669	GO:0005576
GRMZM2G092672	GO:0005515
GRMZM2G092674	GO:0005525
GRMZM2G092679	GO:0042309
