Gene	ck_rep1	ck_rep2	ck_rep3	trt_rep1	trt_rep2	trt_rep3	ck_rep1.RPKM	ck_rep2.RPKM	ck_rep3.RPKM	trt_rep1.RPKM	trt_rep2.RPKM	trt_rep3.RPKM	log2FC	pval	qval	ck.mean	trt.mean
GRMZM2G087144	182	183	137	139	168	181	5.362	5.113	3.961	4.48	5.011	4.887	0.000682141685046232	0.998117829737007	0.999982849880494	164	146.1
GRMZM2G087146	121	115	103	166	106	151	4.721	4.255	3.944	7.085	4.187	5.4	0.337735307135584	0.293695976077342	0.810272253543799	110.9	144
GRMZM2G087150	85	78	93	130	114	168	2.872	2.499	3.084	4.805	3.899	5.202	0.709641638611054	0.0275209712625981	0.301323436925803	84	119
GRMZM2G087161	124	177	113	94	152	135	3.502	4.74	3.132	2.904	4.345	3.494	-0.0827327258217867	0.787362428855656	0.975212280913333	134.8	109.1
GRMZM2G087165	217	248	189	250	219	217	10.553	11.436	9.02	13.298	10.781	9.671	0.112634894456523	0.666142789092334	0.947450979781871	213.5	233.9
GRMZM2G087169	16	8	10	5	9	11	0.676	0.32	0.415	0.231	0.385	0.426	-0.402154646446191	0.685252174984926	0.954592071173685	11.2	7.8
GRMZM2G087172	76	80	85	149	45	75	3.582	3.576	3.932	7.682	2.147	3.24	0.0304777051689642	0.947808210410906	0.995294820688466	78.9	125.5
GRMZM2G087186	165	356	158	443	636	653	4.745	9.708	4.459	13.936	18.515	17.21	1.46875838588448	8.19932240663465e-08	7.69008349848705e-06	219.7	325.4
GRMZM2G087192	1007	1265	903	1114	1739	1512	42.466	50.584	37.37	51.387	74.234	58.434	0.4876760002079	0.00830748471471095	0.135846527788036	1035.3	1072.9
GRMZM2G087196	173	259	168	189	223	196	6.109	8.672	5.822	7.3	7.971	6.343	0.0806217650276954	0.763476240848859	0.968044701431073	195.3	189.5
GRMZM2G087201	264	323	298	227	333	316	6.849	7.946	7.587	6.442	8.745	7.513	0.0088167885950925	0.96990528079928	0.995570884220992	289.3	276
GRMZM2G087206	2994	2885	3360	2557	2396	3209	139.57	127.526	153.71	130.386	113.064	137.093	-0.14947266483483	0.363784555817063	0.850228577092108	3029.8	3110.7
GRMZM2G087207	100	87	71	53	69	47	3.644	3.006	2.539	2.112	2.545	1.569	-0.574892009097895	0.144524087042577	0.669470319496517	84.4	65.2
GRMZM2G087212	651	652	582	543	661	731	20.659	19.62	18.125	18.849	21.234	21.26	0.0671529535179959	0.738249713390403	0.966104673055719	616.7	594.4
GRMZM2G087226	116	126	118	53	94	107	2.95	3.038	2.945	1.474	2.42	2.494	-0.518737049927519	0.143724002948488	0.669470319496517	117.8	88.8
GRMZM2G087233	2225	2777	2101	2854	3906	3535	108.055	127.88	100.13	151.611	192.019	157.33	0.571861293855831	0.00052793785500774	0.0165844390688137	2317.4	2641.7
GRMZM2G087243	19	27	20	8	16	30	0.5	0.674	0.516	0.23	0.426	0.723	-0.411155158111651	0.574791211424083	0.924857232786929	21.5	14.5
GRMZM2G087245	37	25	23	182	8	34	2.451	1.57	1.495	13.187	0.536	2.064	0.541383896846314	0.471900709999096	0.893429918213282	27.9	112.6
GRMZM2G087254	17	30	22	41	16	36	0.669	1.119	0.849	1.764	0.637	1.298	0.41059655695828	0.552096733585415	0.919389513500687	22.5	33.8
GRMZM2G087256	9	7	10	10	12	2	0.719	0.53	0.784	0.874	0.971	0.146	-0.285951818256048	0.807338458378563	0.98007024495314	8.5	10.6
GRMZM2G087259	44	49	53	148	39	157	2.436	2.572	2.879	8.961	2.185	7.964	1.06853834688165	0.0331672433139617	0.33667125290563	47.8	108.8
GRMZM2G087275	192	228	172	281	375	352	6.18	6.959	5.433	9.894	12.219	10.383	0.804666259699032	0.000893154939386103	0.0251825312537222	193.2	242.6
GRMZM2G087291	277	342	322	204	343	282	19.269	22.559	21.982	15.523	24.153	17.978	-0.170093145391141	0.482642372008973	0.897864067865421	307.6	275.3
GRMZM2G087312	363	363	375	240	434	386	22.572	21.404	22.883	16.324	27.318	21.997	-0.0587990960403555	0.815559514459072	0.981248508142745	360.6	322
GRMZM2G087323	53	63	91	96	48	69	1.818	2.049	3.063	3.602	1.667	2.169	0.0544496026100204	0.906294075818706	0.991603424885094	68	99.1
GRMZM2G087326	252	236	307	550	565	1147	12.164	10.802	14.543	29.041	27.608	50.741	1.46923443071672	1.12596730631828e-10	1.92150977078993e-08	261	459.8
GRMZM2G087395	104	117	63	144	98	76	4.496	4.796	2.673	6.81	4.289	3.011	0.201732253646981	0.571497153265328	0.923550792998445	92.5	111.6
GRMZM2G087435	143	107	151	337	80	275	9.499	6.739	9.843	24.486	5.379	16.74	0.620193059963288	0.0974497434575892	0.574541885976634	131.9	263.1
GRMZM2G087444	5	4	6	12	3	14	0.544	0.412	0.64	1.427	0.33	1.395	0.790469439591208	0.483820611015967	0.89855792555678	4.9	9.7
GRMZM2G087451	681	811	754	681	873	819	16.371	18.486	17.787	17.907	21.244	18.043	0.113033398943453	0.551579848997362	0.919313249573588	734.3	757.6
GRMZM2G087459	689	724	681	396	658	635	27.556	27.457	26.728	17.324	26.639	23.274	-0.306128307836105	0.160254498660193	0.689927229910927	685.1	562.6
GRMZM2G087479	109	112	103	93	105	161	4.536	4.419	4.206	4.233	4.423	6.139	0.147604766063301	0.659174942753092	0.944853461846347	106	103.5
GRMZM2G087482	329	342	311	174	307	278	4.492	4.428	4.167	2.599	4.243	3.479	-0.370729779417763	0.151871511989379	0.680911382594724	321.2	253.1
GRMZM2G087495	56	71	56	36	78	46	1.426	1.714	1.399	1.002	2.01	1.073	-0.215864179640497	0.622307715885627	0.936423548037461	59.7	48.2
GRMZM2G087507	140	122	123	89	75	65	7.586	6.269	6.541	5.275	4.114	3.228	-0.717998119466787	0.0366662581652393	0.357825686689957	126.2	111.3
GRMZM2G087513	425	528	416	547	478	398	13.248	15.607	12.726	18.651	15.083	11.37	0.0901720399982554	0.705162993986993	0.958475913180131	446.8	513
GRMZM2G087531	527	561	659	343	481	509	9.706	9.797	11.911	6.91	8.968	8.591	-0.366715449327914	0.0839090177244072	0.545057019283253	572.7	522.1
GRMZM2G087552	72	51	48	111	16	83	8.916	5.988	5.833	15.035	2.006	9.419	0.0333026113049241	0.952913433012387	0.995450907004236	56.1	85.8
GRMZM2G087556	4	5	6	7	12	9	0.617	0.732	0.909	1.182	1.875	1.273	0.922210779646016	0.398860352502141	0.863989951195751	4.9	6.9
GRMZM2G087570	6289	7112	6732	6722	6169	6348	406.861	436.283	427.396	475.689	403.994	376.363	-0.026975638981887	0.879630441258115	0.98807147011954	6585	7119.9
GRMZM2G087575	30	49	30	37	32	30	1.401	2.17	1.375	1.89	1.513	1.284	-0.069504892770083	0.898437256760392	0.990314257818575	35.4	35.6
GRMZM2G087590	1635	1739	1715	1117	1838	1801	97.142	97.972	99.994	72.594	110.543	98.064	-0.0943565060430152	0.627266582445747	0.937945162512097	1665.6	1483.3
GRMZM2G087598	26420	27342	27603	15337	23140	21370	611.847	600.417	627.319	388.517	542.461	453.544	-0.427087751496169	0.0150337920695249	0.205431654787481	26640.3	22408.4
GRMZM2G087600	364	443	343	386	479	438	18.487	21.335	17.096	21.444	24.626	20.387	0.221069522296357	0.297894898329757	0.813659218852318	375.3	386.9
GRMZM2G087612	437	523	529	334	537	559	9.079	10.303	10.785	7.59	11.293	10.643	-0.0507554370719655	0.811225327999329	0.98007024495314	487.2	451.7
GRMZM2G087619	315	315	309	129	270	213	13.253	12.567	12.758	5.937	11.499	8.213	-0.639077786313276	0.0260387151834775	0.29170815326722	307.4	227.2
GRMZM2G087625	64	133	112	102	168	284	2.137	4.212	3.671	3.726	5.679	8.692	0.822777530303962	0.0111595004614947	0.168139675859256	100.6	113
GRMZM2G087628	744	701	764	581	629	819	31.247	27.917	31.488	26.691	26.741	31.523	-0.0994635921897272	0.605493150200972	0.934006424725395	724.1	707.1
GRMZM2G087635	165	179	184	100	155	160	5.041	5.185	5.516	3.342	4.793	4.48	-0.336882732099756	0.247091859857954	0.783286356458321	172.9	148.1
GRMZM2G087651	771	894	820	685	938	848	43.512	47.842	45.415	42.287	53.587	43.859	0.0204767240202897	0.913662456962045	0.99198597827266	812.4	793
GRMZM2G087662	42	33	42	209	110	237	2.546	1.897	2.498	13.857	6.749	13.165	2.22988617514278	5.60493735789753e-10	8.42485186835763e-08	38.4	137.1
GRMZM2G087671	416	457	434	387	378	399	17.191	17.907	17.6	17.493	15.812	15.111	-0.128791690690718	0.554314089084162	0.920490699439803	427.6	433.3
GRMZM2G087675	97	115	83	108	132	118	5.483	6.164	4.604	6.678	7.553	6.113	0.324509437844791	0.314514887107542	0.820763942922791	96.2	101.7
GRMZM2G087678	26	22	28	57	22	35	0.888	0.713	0.939	2.131	0.761	1.096	0.532617303793282	0.361802680957494	0.849507996858108	25	45.7
GRMZM2G087692	127	148	116	100	131	104	5.312	5.87	4.762	4.575	5.547	3.987	-0.187454373057447	0.546155570627259	0.916450287557616	127.7	113.9
GRMZM2G087712	232	367	175	210	430	279	4.931	7.396	3.65	4.882	9.251	5.434	0.290490854321619	0.246843847470312	0.783268226982439	251.1	204.7
GRMZM2G087714	47	61	36	71	31	50	2.147	2.642	1.613	3.547	1.433	2.093	0.0815302721397169	0.875739550368715	0.987556181202148	46.9	57.5
GRMZM2G087719	1206	1198	1408	2117	1643	1724	36.534	34.413	41.858	70.151	50.383	47.863	0.557572884123725	0.00917435720478246	0.146434870236953	1250	1883.8
GRMZM2G087728	13	7	18	29	6	8	0.703	0.359	0.955	1.715	0.328	0.396	-0.0148816124808438	0.98728455904767	0.997974439677663	12.6	25.2
GRMZM2G087740	12	4	12	19	9	25	1.103	0.349	1.083	1.91	0.837	2.106	0.984577179842529	0.233130646604866	0.771223770003009	9.3	16.6
GRMZM2G087749	524	543	537	420	555	579	13.858	13.617	13.937	12.15	14.858	14.034	-0.0212909299360476	0.917634921606458	0.992081844069994	525.1	503.4
GRMZM2G087753	12	24	16	8	17	7	0.283	0.537	0.371	0.207	0.406	0.151	-0.709082237143471	0.386097212080233	0.858496112107222	16.9	12.5
GRMZM2G087758	249	220	255	212	210	191	12.462	10.441	12.524	11.606	10.639	8.76	-0.200545013956858	0.453051143291621	0.884481764391211	237.5	246
GRMZM2G087769	21	22	16	157	44	134	1.329	1.32	0.994	10.866	2.818	7.77	2.38394644462305	1.29158184678862e-05	0.000704688297513491	19.3	95.2
GRMZM2G087787	146	206	197	102	171	212	2.813	3.763	3.724	2.149	3.335	3.743	-0.185368580333843	0.507971786106939	0.904948694571132	179.4	155.8
GRMZM2G087804	623	642	602	423	680	660	17.981	17.57	17.051	13.355	19.867	17.457	-0.07476644001695	0.731428040986178	0.965261491146064	610.9	537.8
GRMZM2G087806	699	741	610	441	737	761	17.992	18.085	15.408	12.416	19.202	17.951	-0.0776663584345404	0.733022659649462	0.965662354789718	670	551.9
GRMZM2G087817	249	311	286	195	265	279	10.882	12.888	12.266	9.322	11.724	11.175	-0.168327802127802	0.480549171422304	0.897180599142225	276.5	252.2
GRMZM2G087824	23	16	17	21	17	33	1.919	1.266	1.392	1.916	1.435	2.523	0.344936845656968	0.606452666961182	0.934170668804609	18.4	20.2
GRMZM2G087850	775	778	646	527	652	703	25.002	23.799	20.451	18.597	21.292	20.784	-0.191626729393293	0.34553702687064	0.840128096224745	719	617.7
GRMZM2G087870	23	24	19	12	9	8	1.725	1.707	1.398	0.984	0.683	0.55	-1.15731148974943	0.131795712311326	0.648100614365808	21.6	16.2
GRMZM2G087875	9	13	3	62	51	85	0.359	0.492	0.117	2.706	2.06	3.109	3.10278058396461	7.43551660232328e-06	0.000436082481454603	8.1	35.9
GRMZM2G087896	44	30	72	143	43	43	1.367	0.884	2.195	4.859	1.352	1.224	0.539629054924019	0.355688207888388	0.845664241353416	48.2	115.6
GRMZM2G087901	438	521	456	629	619	741	15.331	17.292	15.663	24.083	21.932	23.769	0.528045851246361	0.0108273027516778	0.164820449734963	462.4	578.7
GRMZM2G087918	526	479	634	979	478	665	31.564	27.256	37.335	64.261	29.036	36.571	0.357038801362419	0.182623227238707	0.720199806889556	538.2	862.5
GRMZM2G087924	219	260	264	240	246	294	8.077	9.093	9.555	9.683	9.185	9.938	0.10624398856952	0.665900107670734	0.947403920504147	243.1	266.1
GRMZM2G087955	19	14	25	34	24	31	0.731	0.511	0.944	1.431	0.935	1.093	0.67510733838831	0.281726859439095	0.805937137635059	19.1	31.5
GRMZM2G088014	47	63	40	56	78	71	0.824	1.047	0.688	1.073	1.384	1.14	0.49912285959879	0.232624677705628	0.770637248612417	48.8	51.2
GRMZM2G088053	235	274	257	144	358	490	10.672	11.799	11.453	7.153	16.457	20.393	0.253912719847827	0.422212473125763	0.871834262232225	250.5	209.3
GRMZM2G088060	628	919	657	648	1023	760	24.023	33.335	24.664	27.115	39.613	26.643	0.174768513874418	0.354299114602353	0.84491082059437	718	690.4
GRMZM2G088064	106	115	69	173	151	249	3.525	3.627	2.252	6.294	5.084	7.589	1.01578043887362	0.00433642664567154	0.0852154766898762	94.5	130.8
GRMZM2G088083	237	257	168	250	296	351	8.46	8.699	5.885	9.761	10.695	11.482	0.483653446233809	0.075131141514605	0.517841335850892	215.9	223.3
GRMZM2G088088	2157	2374	2216	1413	2069	2447	61.058	63.721	61.558	43.752	59.285	63.479	-0.183325574615893	0.326177494052997	0.826477045379794	2206.9	1899.8
GRMZM2G088114	3820	4120	3859	3020	3813	4165	109.596	112.083	108.649	94.776	110.737	109.509	-0.0755988009575152	0.64566781183844	0.941459135031098	3859.9	3618.9
GRMZM2G088124	6	14	4	7	10	16	1.486	3.288	0.972	1.896	2.507	3.631	0.581941095020445	0.579006901871673	0.926487201536844	7.7	5.9
GRMZM2G088138	5926	6590	6647	4069	6169	6016	338.149	356.569	372.215	253.977	356.333	314.6	-0.222571207905719	0.194247781380343	0.734764648888815	6271.8	5604.6
GRMZM2G088140	401	397	413	221	348	376	15.194	14.264	15.357	9.16	13.348	13.057	-0.354518996751538	0.142105543875232	0.667640142690156	396.7	330.6
GRMZM2G088162	27	27	16	38	35	30	1.278	1.212	0.743	1.967	1.677	1.301	0.625971288459313	0.272215034747331	0.799452065656575	22.8	29.1
GRMZM2G088196	4054	4125	4095	2617	3415	3664	114.039	110.029	113.044	80.526	97.243	94.456	-0.31678401314414	0.061231654450059	0.47031298174382	4018.5	3514
GRMZM2G088212	3508	3681	3587	2650	3601	3907	110.546	109.992	110.927	91.346	114.869	112.832	-0.066273198529558	0.698522224797033	0.956268347840535	3526.9	3276.6
GRMZM2G088218	496	523	444	359	631	531	16.248	16.246	14.274	12.864	20.924	15.941	0.0608922348123694	0.792045133505237	0.976331974461156	478.3	422.8
GRMZM2G088231	918	1012	899	791	1042	1164	29.549	30.888	28.397	27.85	33.951	34.336	0.104955126125849	0.578143728712312	0.926487201536844	924.9	891.6
GRMZM2G088235	425	307	444	809	392	547	14.26	9.767	14.619	29.691	13.314	16.819	0.566173626023418	0.0246610865680454	0.281697373847472	386.8	672.5
GRMZM2G088261	129	144	137	102	121	117	3.145	3.329	3.278	2.72	2.986	2.614	-0.234757078614205	0.444513830715209	0.88153170954505	134.1	125.6
GRMZM2G088291	39	38	20	22	20	21	1.843	1.703	0.928	1.137	0.957	0.91	-0.53012833807371	0.381358967950434	0.855513872465758	31.6	22.3
GRMZM2G088299	194	240	207	186	220	246	6.419	7.53	6.722	6.732	7.369	7.46	0.0585116453757931	0.818682939137837	0.982140382944758	209.4	207.4
GRMZM2G088312	14	10	23	12	12	3	0.846	0.573	1.364	0.793	0.734	0.166	-0.803383996729708	0.442411151553892	0.88153170954505	15.5	18.2
GRMZM2G088313	119	113	109	69	124	115	2.881	2.594	2.59	1.827	3.039	2.551	-0.148197343303662	0.672811490496609	0.949644654993953	111.7	93.2
GRMZM2G088320	259	212	197	252	111	156	17.71	13.745	13.219	18.848	7.683	9.775	-0.391790014461081	0.195203805202358	0.736907643972964	218.9	239
GRMZM2G088336	18	22	16	23	25	42	0.848	0.983	0.74	1.186	1.193	1.814	0.681714725171172	0.288167176102814	0.809429971257163	18.3	20.8
GRMZM2G088349	18	6	6	8	9	8	1.354	0.428	0.443	0.658	0.685	0.552	-0.037419165442897	0.970582993489777	0.995570884220992	9.9	7.5
GRMZM2G088356	158	141	155	71	74	131	5.139	4.348	4.947	2.526	2.436	3.904	-0.732941831829741	0.0269046700260701	0.297300533389344	148.9	117.4
GRMZM2G088361	138	85	113	66	76	94	4.482	2.618	3.602	2.345	2.499	2.798	-0.460200448983546	0.207305390456803	0.749356656664766	110.5	93.5
GRMZM2G088375	977	996	912	522	1043	890	25.392	24.545	23.26	14.84	27.44	21.198	-0.250467895449375	0.283230124024034	0.807597251881093	943.9	748.8
GRMZM2G088396	433	323	461	1083	365	655	17.852	12.628	18.652	48.842	15.233	24.749	0.706290814092188	0.0132461266773654	0.187787218735891	400.2	833.2
GRMZM2G088397	435	432	413	481	377	422	21.606	20.346	20.13	26.133	18.955	19.209	0.0315517750989756	0.887595987935283	0.988846322984692	419	474.9
GRMZM2G088409	43	58	29	29	42	44	1.269	1.623	0.84	0.936	1.255	1.19	-0.111461654536852	0.828052804673129	0.983252508998565	42.3	30.7
GRMZM2G088413	17	11	23	12	15	18	1.193	0.732	1.584	0.921	1.066	1.158	-0.10982587320093	0.885504344892756	0.988674793278826	16.8	18.2
GRMZM2G088427	5	4	1	15	34	44	0.26	0.197	0.051	0.854	1.791	2.098	3.22080692173417	0.00109379772110588	0.029625211069141	3.3	8.8
GRMZM2G088436	408	413	391	295	407	418	18.084	17.358	17.007	14.302	18.261	16.979	-0.0919988275692286	0.681851359650932	0.95346095514488	396.7	360.6
GRMZM2G088469	287	272	322	272	273	322	13.075	11.75	14.395	13.554	12.589	13.443	0.013240619496837	0.954927051571868	0.995472653838152	289	313.1
GRMZM2G088482	572	543	489	393	641	562	23.733	21.363	19.91	17.836	26.922	21.369	0.00575153124498133	0.980170684704682	0.996557379962962	525	464.3
GRMZM2G088487	325	372	310	200	367	380	9.1	9.876	8.518	6.125	10.402	9.751	-0.0999307621193285	0.697246543972126	0.95590848404687	329	267.1
GRMZM2G088501	398	541	341	162	323	149	18.983	24.468	15.961	8.452	15.595	6.513	-1.03502307989722	5.8127877238811e-05	0.0026022256995844	416.7	261.6
GRMZM2G088511	1583	2126	1998	2807	2206	1959	102.78	130.889	127.305	199.356	144.987	116.564	0.319316532242431	0.192371260504065	0.732107635200638	1864.8	2563.8
GRMZM2G088524	1477	1527	1825	1005	895	1620	64.357	63.091	78.037	47.9	39.476	64.69	-0.460695402383422	0.0140257180108487	0.195541598091052	1583.4	1476.5
GRMZM2G088539	519	617	479	317	472	568	15.52	17.496	14.057	10.369	14.288	15.566	-0.244759168136474	0.293298545749405	0.810272253543799	527.2	417.1
GRMZM2G088549	495	484	455	376	581	508	18.164	16.841	16.385	15.092	21.581	17.084	0.0476185160328823	0.832854292271133	0.983815618646733	469.4	437.7
GRMZM2G088565	1637	1810	1717	1363	1632	1983	68.872	72.208	70.89	62.726	69.504	76.457	-0.0305828491286122	0.860243655799834	0.986564052919362	1689.3	1620.9
GRMZM2G088590	409	457	564	450	593	613	14.205	15.051	19.224	17.096	20.849	19.512	0.248463694325026	0.248901469657857	0.784586050035161	468.9	533.7
GRMZM2G088601	1445	1523	1615	1491	1546	1649	49.804	49.775	54.625	56.213	53.939	52.086	0.0700231930392752	0.694159638900942	0.955393792921194	1501	1640.6
GRMZM2G088627	1171	1169	1232	1090	1108	1277	43.546	41.221	44.96	44.339	41.709	43.52	-0.0052163646910428	0.976507432906968	0.996141213530434	1170.2	1225.2
GRMZM2G088648	81	77	73	57	85	73	3.716	3.349	3.286	2.86	3.947	3.069	-0.0813923595911307	0.832875130646937	0.983815618646733	75.6	68.4
GRMZM2G088653	197	241	242	138	207	181	5.38	6.241	6.486	4.122	5.722	4.53	-0.345571898720442	0.196556017796928	0.737179547520955	222.4	198.4
GRMZM2G088669	5055	5473	4880	4805	3158	4305	419.229	430.395	397.166	435.896	265.117	327.196	-0.310970071799761	0.130162777276453	0.64632996958018	5038.3	5123.6
GRMZM2G088689	1070	959	778	826	1082	1172	34.549	29.362	24.652	29.174	35.365	34.681	0.168889739923689	0.430941841371226	0.876946066570031	918.3	850.1
GRMZM2G088727	277	297	285	195	312	348	7.257	7.378	7.327	5.588	8.274	8.355	-0.00811142540428591	0.974313172654119	0.995708545337569	281.1	251.7
GRMZM2G088737	494	567	603	242	462	412	15.195	16.538	18.202	8.142	14.385	11.614	-0.584509264515506	0.0126677578218099	0.182205386110024	544.8	437.9
GRMZM2G088753	1305	1256	1213	820	1136	1202	29.127	26.582	26.568	20.02	25.666	24.586	-0.237541978408239	0.222816706312065	0.763411688902713	1235.7	1065.8
GRMZM2G088761	116	137	114	93	131	114	7.607	8.519	7.336	6.671	8.696	6.851	-0.0890059326068462	0.776939975686199	0.971742250958817	119.9	109
GRMZM2G088819	9	6	5	59	3	20	0.723	0.457	0.394	5.185	0.244	1.473	1.47253611269163	0.137069966717822	0.658741744974048	6.6	35.3
GRMZM2G088828	469	598	533	310	500	553	15.144	18.309	16.889	10.949	16.343	16.364	-0.22775226117225	0.287365673827582	0.809429971257163	522.7	440.4
GRMZM2G088834	1108	1032	1060	1018	937	1590	42.748	37.754	40.133	42.962	36.594	56.218	0.146131489270963	0.467247023390154	0.890437085632773	1048.5	1098.6
GRMZM2G088843	146	155	158	148	188	185	6.463	6.506	6.864	7.167	8.425	7.505	0.213278155485087	0.4471158578022	0.882833248948	150.3	161.7
GRMZM2G088847	5581	5135	6254	5352	5292	6476	372.424	324.922	409.549	390.662	357.471	396.039	0.0489104370090544	0.763167841827613	0.968044701431073	5568.5	6118.9
GRMZM2G088849	630	701	679	405	634	750	19.52	20.595	20.646	13.726	19.885	21.296	-0.173030806199401	0.417835722324422	0.869895452206857	657.6	566.6
GRMZM2G088870	58	74	69	55	71	77	1.701	2.058	1.986	1.765	2.108	2.07	0.0448030621939972	0.908672516442305	0.991926339018316	65.7	65.3
GRMZM2G088880	262	438	318	380	460	354	10.223	16.206	12.177	16.219	18.169	12.659	0.289763626720644	0.236409586151183	0.773054388358057	331.4	371
GRMZM2G088919	9	20	20	3	5	11	0.434	0.915	0.947	0.158	0.244	0.487	-1.43047761523013	0.12471533335206	0.63839962135582	16	11.7
GRMZM2G088930	352	363	410	235	357	303	5.891	5.761	6.734	4.302	6.048	4.648	-0.309373813613093	0.208829188803619	0.749626715198732	368.7	336.8
GRMZM2G088951	36	12	25	42	12	25	1.92	0.607	1.309	2.451	0.648	1.222	0.118814598442105	0.845980139472535	0.984941754749938	24.1	35.9
GRMZM2G088961	62	69	60	64	58	108	5.571	5.879	5.291	6.291	5.276	8.894	0.255876652771534	0.533995142754521	0.913042411149829	62.4	65.7
GRMZM2G088964	5	5	5	10	8	18	0.126	0.12	0.124	0.277	0.205	0.417	1.22130446622184	0.236383484140896	0.773054388358057	4.9	8.1
GRMZM2G088974	348	384	347	327	290	385	17.787	18.611	17.405	18.283	15.005	18.034	-0.0766606435473883	0.741262678684242	0.966578341441842	352.8	356.2
GRMZM2G088995	104	76	119	118	72	95	7.915	5.484	8.887	9.823	5.547	6.626	-0.0355420192468133	0.920920355915531	0.992357712045354	98.4	125.4
GRMZM2G089010	213	201	190	183	180	247	4.631	4.144	4.054	4.352	3.961	4.921	0.0386433650946322	0.88452720388925	0.988674793278826	197.8	197.2
GRMZM2G089021	140	158	142	323	154	145	7.125	7.625	7.092	17.982	7.934	6.763	0.436662547715936	0.229610758984081	0.768992434145942	143.9	250.8
GRMZM2G089050	247	293	295	216	307	292	8.765	9.859	10.273	8.384	11.027	9.496	-0.00879874965884251	0.970744117667303	0.995570884220992	273.2	268.4
